filename,privacy_blurs,date,time,lat,lng,datetime,mean_brightness_roi,blur_coverage_roi,lighting_level
20892.jpg,[],13-07-20,8:21,52.3775407,4.84558,13-07-20 8:21,73.95255173013389,0.0,low_light
9354.jpg,['0 0.393981 0.481908 0.012037 0.0493421\n'],13-07-20,8:22,52.3806143,4.8440793,13-07-20 8:22,109.85274788134276,0.0012109695208286757,medium_light
18580.jpg,[],13-07-20,8:23,52.3810135,4.8438811,13-07-20 8:23,124.2805288521251,0.0,medium_light
17301.jpg,[],13-07-20,8:23,52.3806143,4.8440793,13-07-20 8:23,100.73050339071466,0.0,low_light
8996.jpg,[],13-07-20,8:23,52.3810411,4.8438535,13-07-20 8:23,105.62347231537372,0.0,low_light
11820.jpg,['0 0.17037 0.394737 0.0444444 0.0559211\n'],13-07-20,8:23,52.3806324,4.8437927,13-07-20 8:23,113.57792503572253,0.004750726581712497,medium_light
19861.jpg,[],13-07-20,8:24,52.3809822,4.8421944,13-07-20 8:24,89.07670715651936,0.0,low_light
1326.jpg,[],13-07-20,8:24,52.3818546,4.8424266,13-07-20 8:24,127.66474774573366,0.0,high_light
15203.jpg,[],13-07-20,8:24,52.3806143,4.8440793,13-07-20 8:24,80.4040756887001,0.0,low_light
12142.jpg,['0 0.35463 0.499178 0.0240741 0.0378289\n'],13-07-20,8:24,52.3810399,4.8417901,13-07-20 8:24,69.49130524049798,0.0018568199319373027,low_light
12091.jpg,[],13-07-20,8:24,52.3824061,4.8426066,13-07-20 8:24,120.92938805673548,0.0,medium_light
130.jpg,['0 0.305556 0.428454 0.0222222 0.0345395\n'],13-07-20,8:25,52.3833129,4.8418775,13-07-20 8:25,90.19978106185003,0.001564945226917058,low_light
6164.jpg,[],13-07-20,8:25,52.3844666,4.8421055,13-07-20 8:25,101.39238517524902,0.0,low_light
1163.jpg,[],13-07-20,8:25,52.3824083,4.841557,13-07-20 8:25,104.95455138236828,0.0,low_light
20287.jpg,[],13-07-20,8:25,52.3806143,4.8440793,13-07-20 8:25,97.95365402290285,0.0,low_light
3768.jpg,[],13-07-20,8:25,52.3840776,4.8409519,13-07-20 8:25,95.16343741461112,0.0,low_light
11782.jpg,[],13-07-20,8:25,52.3828856,4.8415756,13-07-20 8:25,105.8157618550811,0.0,low_light
15920.jpg,[],13-07-20,8:25,52.3846709,4.8427115,13-07-20 8:25,99.2497795414462,0.0,low_light
24914.jpg,[],13-07-20,8:26,52.3809761,4.8420599,13-07-20 8:26,101.09621618600492,0.0,low_light
12172.jpg,[],13-07-20,8:26,52.3821721,4.8405,13-07-20 8:26,98.22194897781752,0.0,low_light
5071.jpg,[],13-07-20,8:27,52.3839864,4.8405312,13-07-20 8:27,95.16078880691556,0.0,low_light
2677.jpg,[],13-07-20,8:27,52.3832526,4.8413331,13-07-20 8:27,118.26693183794123,0.0,medium_light
9676.jpg,['0 0.310185 0.443257 0.0277778 0.0871711\n'],13-07-20,8:27,52.3816249,4.8418926,13-07-20 8:27,105.49662990769691,0.004937029584916909,low_light
13935.jpg,['0 0.818981 0.506579 0.0138889 0.0328947\n'],13-07-20,8:28,52.3797418,4.8413095,13-07-20 8:28,117.98812764952324,0.0009315150160220583,medium_light
8362.jpg,[],13-07-20,8:28,52.3796297,4.8416833,13-07-20 8:28,108.22254514742778,0.0,medium_light
1797.jpg,"['0 0.493981 0.476151 0.0287037 0.0509868\n', '1 0.9013888888888889 0.48519736842105265 0.012037037037037037 0.05592105263157895\n']",13-07-20,8:28,52.3797687,4.8423644,13-07-20 8:28,147.64924710755383,0.002983953101323993,high_light
23528.jpg,[],13-07-20,8:28,52.3799767,4.8416024,13-07-20 8:28,109.22578681968353,0.0,medium_light
6458.jpg,[],13-07-20,8:28,52.3815203,4.8418305,13-07-20 8:28,104.4887907693072,0.0,low_light
15192.jpg,[],13-07-20,8:28,52.3805932,4.8417483,13-07-20 8:28,112.65916176068758,0.0,medium_light
4087.jpg,[],13-07-20,8:28,52.3802048,4.8417558,13-07-20 8:28,109.43023263035,0.0,medium_light
11526.jpg,[],13-07-20,8:29,52.3806143,4.8440793,13-07-20 8:29,115.51012867327421,0.0,medium_light
14077.jpg,[],13-07-20,8:30,52.3816149,4.8437313,13-07-20 8:30,117.7404768114862,0.0,medium_light
3830.jpg,[],13-07-20,8:30,52.3813577,4.8437956,13-07-20 8:30,94.63442072186204,0.0,low_light
21873.jpg,[],13-07-20,8:30,52.3802096,4.8437588,13-07-20 8:30,105.47752564771343,0.0,low_light
22671.jpg,['1 0.8495370370370371 0.540296052631579 0.004629629629629629 0.02138157894736842\n'],13-07-20,8:30,52.3807034,4.8438047,13-07-20 8:30,100.53801507373834,0.00012109695208286758,low_light
6439.jpg,[],13-07-20,8:31,52.3790846,4.8406911,13-07-20 8:31,90.33628002583401,0.0,low_light
10682.jpg,[],13-07-20,8:31,52.3796894,4.842179,13-07-20 8:31,91.07708597262588,0.0,low_light
14267.jpg,['0 0.221296 0.477796 0.0240741 0.0970395\n'],13-07-20,8:31,52.3806143,4.8440793,13-07-20 8:31,88.88251352481265,0.004763146781926125,low_light
21698.jpg,[],13-07-20,8:31,52.3784297,4.8413881,13-07-20 8:31,98.9560169659935,0.0,low_light
12458.jpg,[],13-07-20,8:32,52.3783708,4.8393875,13-07-20 8:32,119.53350970017637,0.0,medium_light
21563.jpg,[],13-07-20,8:32,52.3769381,4.8442647,13-07-20 8:32,111.56892590108552,0.0,medium_light
391.jpg,['1 0.5046296296296297 0.42023026315789475 0.003703703703703704 0.014802631578947368\n'],13-07-20,8:32,52.3775186,4.8419376,13-07-20 8:32,106.85448419352835,0.000111781801922647,low_light
7800.jpg,[],13-07-20,8:32,52.3778373,4.8421287,13-07-20 8:32,95.98812628859577,0.0,low_light
11606.jpg,"['2 0.5703703703703704 0.3569078947368421 0.040740740740740744 0.02631578947368421\n', '1 0.7518518518518519 0.4449013157894737 0.007407407407407408 0.027960526315789474\n']",13-07-20,8:33,52.3775186,4.8419376,13-07-20 8:33,104.17508779139271,0.0026082420448617634,low_light
9589.jpg,[],13-07-20,8:34,52.3765266,4.8421361,13-07-20 8:34,103.00683421516754,0.0,low_light
18081.jpg,[],13-07-20,8:34,52.3770382,4.8428214,13-07-20 8:34,111.6096393173858,0.0,medium_light
17395.jpg,[],13-07-20,8:34,52.3773401,4.8417637,13-07-20 8:34,97.57548376679831,0.0,low_light
12156.jpg,[],13-07-20,8:34,52.3769058,4.8423829,13-07-20 8:34,95.0869538216956,0.0,low_light
12351.jpg,[],13-07-20,8:35,52.3760397,4.8381873,13-07-20 8:35,102.88994460590705,0.0,low_light
13735.jpg,[],13-07-20,8:35,52.3774006,4.8418994,13-07-20 8:35,90.43827781503838,0.0,low_light
20709.jpg,[],13-07-20,8:35,52.3758329,4.8386784,13-07-20 8:35,76.57705492212534,0.0,low_light
4812.jpg,[],13-07-20,8:35,52.377268,4.8417762,13-07-20 8:35,113.10686650768811,0.0,medium_light
12765.jpg,['0 0.187963 0.529605 0.0185185 0.0888158\n'],13-07-20,8:36,52.3783222,4.8399919,13-07-20 8:36,112.48482752604556,0.00335345405767941,medium_light
18274.jpg,[],13-07-20,8:36,52.3780157,4.8398723,13-07-20 8:36,112.83228382641528,0.0,medium_light
2088.jpg,[],13-07-20,8:36,52.3779357,4.8385713,13-07-20 8:36,104.5167796904886,0.0,low_light
2251.jpg,['1 0.17037037037037037 0.4284539473684211 0.12962962962962962 0.3305921052631579\n'],13-07-20,8:36,52.3786531,4.8387439,13-07-20 8:36,123.74630061535623,0.05741858558759967,medium_light
11518.jpg,['0 0.0481481 0.465461 0.0166667 0.0953947\n'],13-07-20,8:39,52.3690086,4.8424603,13-07-20 8:39,116.18820329383709,0.0,medium_light
3992.jpg,[],13-07-20,8:39,52.3729035,4.8369213,13-07-20 8:39,124.30607409891448,0.0,medium_light
23768.jpg,['0 0.300926 0.564967 0.0574074 0.0805921\n'],13-07-20,8:40,52.3756474,4.8432088,13-07-20 8:40,103.39342294165219,0.009433142062250044,low_light
17491.jpg,[],13-07-20,8:40,52.3752044,4.8377388,13-07-20 8:40,109.4615874257893,0.0,medium_light
10156.jpg,['1 0.8324074074074074 0.46381578947368424 0.007407407407407408 0.03618421052631579\n'],13-07-20,8:41,52.3755279,4.8416194,13-07-20 8:41,101.79703926929291,0.0005464888093996075,low_light
1014.jpg,[],13-07-20,8:41,52.3757524,4.8379201,13-07-20 8:41,110.66277293389969,0.0,medium_light
11738.jpg,['1 0.8013888888888889 0.47286184210526316 0.010185185185185186 0.06085526315789474\n'],13-07-20,8:41,52.3754442,4.8412099,13-07-20 8:41,106.3595938429779,0.0012637553717365923,low_light
2495.jpg,[],13-07-20,8:41,52.3752106,4.8377481,13-07-20 8:41,98.10572384926844,0.0,low_light
17162.jpg,['0 0.939815 0.425164 0.0148148 0.0608553\n'],13-07-20,8:41,52.3761533,4.8397846,13-07-20 8:41,117.61528740343294,0.0,medium_light
22176.jpg,['0 0.956944 0.436678 0.0138889 0.0674342\n'],13-07-20,8:41,52.375802,4.8388574,13-07-20 8:41,113.459128226147,0.0,medium_light
18231.jpg,[],13-07-20,8:41,52.3747249,4.8414674,13-07-20 8:41,111.83145167300097,0.0,medium_light
4164.jpg,[],13-07-20,8:42,52.3755792,4.8379949,13-07-20 8:42,83.41470116998286,0.0,low_light
1992.jpg,['1 0.6251080548321759 0.49136513157894735 0.009259259259259259 0.047697368421052634\n'],13-07-20,8:42,52.3752296,4.8376824,13-07-20 8:42,123.53809600765774,0.0009004645154879897,medium_light
3452.jpg,"['0 0.591667 0.472039 0.012963 0.0592105\n', '1 0.6810185185185185 0.4465460526315789 0.021296296296296296 0.05756578947368421\n']",13-07-20,8:42,52.3750897,4.837021,13-07-20 8:42,94.76353325206472,0.004064510519909581,low_light
24328.jpg,[],13-07-20,8:43,52.3742914,4.841352,13-07-20 8:43,104.52444916412053,0.0,low_light
23858.jpg,[],13-07-20,8:43,52.374641,4.8401822,13-07-20 8:43,136.7384771592518,0.0,high_light
14285.jpg,[],13-07-20,8:43,52.3744474,4.838946,13-07-20 8:43,127.75855441289714,0.0,high_light
10565.jpg,[],13-07-20,8:43,52.3746277,4.8394542,13-07-20 8:43,129.84404575601758,0.0,high_light
8653.jpg,[],13-07-20,8:43,52.375157,4.8376404,13-07-20 8:43,116.89673224532379,0.0,medium_light
19459.jpg,[],13-07-20,8:43,52.375136,4.8376322,13-07-20 8:43,116.77048401520233,0.0,medium_light
11800.jpg,[],13-07-20,8:44,52.3752044,4.8377388,13-07-20 8:44,102.12586941401496,0.0,low_light
3.jpg,['1 0.06296296296296296 0.47944078947368424 0.014814814814814815 0.07730263157894737\n'],13-07-20,8:45,52.3722857,4.8438641,13-07-20 8:45,111.6253601858062,0.0,medium_light
10539.jpg,[],13-07-20,8:45,52.3708664,4.8378089,13-07-20 8:45,115.21753359664157,0.0,medium_light
23253.jpg,[],13-07-20,8:46,52.3729817,4.8431565,13-07-20 8:46,107.69689743398663,0.0,medium_light
1137.jpg,"['0 0.0800926 0.484375 0.0101852 0.03125\n', '0 0.0916667 0.490132 0.0148148 0.0394737\n']",13-07-20,8:46,52.3707315,4.8411032,13-07-20 8:46,124.68814740293614,0.0,medium_light
24982.jpg,[],13-07-20,8:46,52.3690086,4.8424603,13-07-20 8:46,126.1350231015724,0.0,medium_light
11421.jpg,[],13-07-20,8:47,52.3576684,4.8425469,13-07-20 8:47,96.50566982139752,0.0,low_light
8155.jpg,[],13-07-20,8:48,52.3536455,4.8430858,13-07-20 8:48,124.26935377698288,0.0,medium_light
6701.jpg,['0 0.235185 0.425164 0.0314815 0.0411184\n'],13-07-20,8:48,52.3497277,4.8399265,13-07-20 8:48,116.6904354215052,0.002639292545395832,medium_light
1573.jpg,[],13-07-20,8:49,52.3445181,4.8397291,13-07-20 8:49,91.2138603224284,0.0,low_light
13821.jpg,[],13-07-20,8:49,52.3477213,4.8412191,13-07-20 8:49,94.7224302605758,0.0,low_light
16072.jpg,[],13-07-20,8:49,52.3442428,4.8396242,13-07-20 8:49,99.53625145937353,0.0,low_light
15102.jpg,[],13-07-20,8:49,52.3448268,4.8386403,13-07-20 8:49,83.93807909183496,0.0,low_light
4511.jpg,[],13-07-20,8:50,52.3430372,4.841642,13-07-20 8:50,108.58781081551035,0.0,medium_light
22371.jpg,[],13-07-20,8:51,52.3433827,4.8422853,13-07-20 8:51,144.03647191792732,0.0,high_light
3980.jpg,[],13-07-20,8:51,52.3432344,4.842684,13-07-20 8:51,113.45475631567182,0.0,medium_light
17980.jpg,[],13-07-20,8:51,52.3433941,4.8422716,13-07-20 8:51,107.69042340462528,0.0,medium_light
4305.jpg,[],13-07-20,8:51,52.3433979,4.8420947,13-07-20 8:51,103.66315796010632,0.0,low_light
16794.jpg,[],13-07-20,8:52,52.3434243,4.8427074,13-07-20 8:52,87.00545557294383,0.0,low_light
5733.jpg,['0 0.0819444 0.271382 0.162037 0.536184\n'],14-07-20,8:04,52.3432246,4.8425555,14-07-20 8:04,110.56941766596128,0.009566659214546538,medium_light
4323.jpg,[],14-07-20,8:05,52.3432258,4.8425206,14-07-20 8:05,95.60495069180516,0.0,low_light
5783.jpg,[],14-07-20,8:05,52.3432167,4.8425194,14-07-20 8:05,56.6433663710659,0.0,low_light
20770.jpg,[],14-07-20,8:35,52.3432498,4.8427153,14-07-20 8:35,102.2981220657277,0.0,low_light
5272.jpg,[],14-07-20,8:36,52.3435314,4.8434026,14-07-20 8:36,122.39893683086171,0.0,medium_light
4614.jpg,[],14-07-20,8:37,52.3444291,4.8400415,14-07-20 8:37,123.1738548575403,0.0,medium_light
21693.jpg,[],14-07-20,8:37,52.3434004,4.8421855,14-07-20 8:37,112.9943488089028,0.0,medium_light
4502.jpg,[],14-07-20,8:37,52.3436169,4.8435283,14-07-20 8:37,113.13786732742132,0.0,medium_light
17205.jpg,[],14-07-20,8:37,52.3435617,4.8432553,14-07-20 8:37,121.6223544973545,0.0,medium_light
10361.jpg,[],14-07-20,8:37,52.3445838,4.8419944,14-07-20 8:37,101.23524169709616,0.0,low_light
306.jpg,"['0 0.68287 0.444079 0.0398148 0.0625\n', '0 0.693519 0.427632 0.0166667 0.0559211\n', '0 0.683333 0.433388 0.0240741 0.0608553\n', '1 0.7787037037037037 0.42351973684210525 0.005555555555555556 0.024671052631578948\n', '1 0.7916666666666666 0.421875 0.007407407407407408 0.03125\n']",14-07-20,8:37,52.3433282,4.8426784,14-07-20 8:37,116.40144534326903,0.01071242268425367,medium_light
2376.jpg,[],14-07-20,8:37,52.3446958,4.8421899,14-07-20 8:37,101.16250900464516,0.0,low_light
7463.jpg,[],14-07-20,8:38,52.3458863,4.844241,14-07-20 8:38,84.10271195071664,0.0,low_light
1107.jpg,[],14-07-20,8:39,52.349091,4.8426802,14-07-20 8:39,103.50572260724843,0.0,low_light
14865.jpg,[],14-07-20,8:39,52.3483883,4.8423721,14-07-20 8:39,121.28123680353727,0.0,medium_light
4384.jpg,[],14-07-20,8:39,52.3469127,4.8400345,14-07-20 8:39,152.44582308666816,0.0,high_light
4184.jpg,[],14-07-20,8:39,52.349446,4.8426202,14-07-20 8:39,115.55980947412873,0.0,medium_light
6415.jpg,[],14-07-20,8:39,52.3443008,4.8398748,14-07-20 8:39,89.88337431999403,0.0,low_light
1960.jpg,[],14-07-20,8:39,52.3527987,4.8409357,14-07-20 8:39,114.30744653103808,0.0,medium_light
20951.jpg,[],14-07-20,8:39,52.3503118,4.8431201,14-07-20 8:39,100.65037446903644,0.0,low_light
23507.jpg,[],14-07-20,8:40,52.3547881,4.8414822,14-07-20 8:40,89.77238741088506,0.0,low_light
18046.jpg,"['0 0.894444 0.484375 0.144444 0.162829\n', '1 0.9023148148148148 0.4901315789473684 0.19537037037037036 0.2138157894736842\n']",14-07-20,8:41,52.3724036,4.8435993,14-07-20 8:41,81.17506953111636,0.029404824005762973,low_light
13548.jpg,[],14-07-20,8:41,52.3723148,4.8432675,14-07-20 8:41,55.58213167896267,0.0,low_light
825.jpg,[],14-07-20,8:41,52.3698045,4.8438704,14-07-20 8:41,108.28833805300941,0.0,medium_light
20924.jpg,[],14-07-20,8:41,52.3667945,4.8421314,14-07-20 8:41,143.57433800332862,0.0,high_light
15065.jpg,['0 0.910648 0.473684 0.178704 0.194079\n'],14-07-20,8:41,52.3722219,4.8377064,14-07-20 8:41,81.74438858866407,0.011724669001664308,low_light
5639.jpg,[],14-07-20,8:41,52.3681842,4.8412814,14-07-20 8:41,88.61198363017611,0.0,low_light
18069.jpg,[],14-07-20,8:41,52.3690086,4.8424603,14-07-20 8:41,97.76187371140423,0.0,low_light
20435.jpg,[],14-07-20,8:42,52.3723767,4.8435691,14-07-20 8:42,78.544476736965,0.0,low_light
24372.jpg,[],14-07-20,8:42,52.3734691,4.8396913,14-07-20 8:42,99.15929838288993,0.0,low_light
13079.jpg,"['0 0.975463 0.422697 0.0490741 0.118421\n', '0 0.893519 0.480263 0.140741 0.161184\n']",14-07-20,8:42,52.3724036,4.8435993,14-07-20 8:42,81.72337052886152,0.0088245522517823,low_light
2865.jpg,[],14-07-20,8:42,52.372103,4.8393107,14-07-20 8:42,85.800348386616,0.0,low_light
11766.jpg,[],14-07-20,8:43,52.3736824,4.8410192,14-07-20 8:43,119.41145639267705,0.0,medium_light
13148.jpg,[],14-07-20,8:43,52.372649,4.8390176,14-07-20 8:43,131.39829408550065,0.0,high_light
18258.jpg,[],14-07-20,8:43,52.3752044,4.8377388,14-07-20 8:43,131.90934495864073,0.0,high_light
10775.jpg,[],14-07-20,8:43,52.3733741,4.8387884,14-07-20 8:43,108.7214708001093,0.0,medium_light
11476.jpg,[],14-07-20,8:43,52.3756474,4.8432088,14-07-20 8:43,83.72891671013737,0.0,low_light
11661.jpg,[],14-07-20,8:43,52.3733357,4.8345085,14-07-20 8:43,106.32854224110093,0.0,low_light
14745.jpg,[],14-07-20,8:43,52.3726375,4.8390218,14-07-20 8:43,130.97036850734034,0.0,high_light
7883.jpg,[],14-07-20,8:43,52.3730343,4.8387995,14-07-20 8:43,89.11207678167771,0.0,low_light
4334.jpg,"['0 0.470833 0.352796 0.0268519 0.152961\n', '0 0.425926 0.359375 0.0296296 0.136513\n']",14-07-20,8:43,52.3730289,4.8387767,14-07-20 8:43,99.29139012206905,0.016612017785726706,low_light
13100.jpg,[],14-07-20,8:43,52.3737043,4.8399844,14-07-20 8:43,95.29935166554885,0.0,low_light
13926.jpg,[],14-07-20,8:44,52.3747691,4.8414471,14-07-20 8:44,77.65912139503689,0.0,low_light
1004.jpg,[],14-07-20,8:44,52.3755512,4.8410917,14-07-20 8:44,106.08139888715006,0.0,low_light
22265.jpg,[],14-07-20,8:44,52.3755553,4.8397338,14-07-20 8:44,81.48999552872792,0.0,low_light
4755.jpg,[],14-07-20,8:44,52.3742216,4.8413884,14-07-20 8:44,152.93573167399458,0.0,high_light
7357.jpg,[],14-07-20,8:44,52.3737814,4.8413199,14-07-20 8:44,143.53507775045333,0.0,high_light
23303.jpg,[],14-07-20,8:44,52.3756474,4.8432088,14-07-20 8:44,110.58897831433043,0.0,medium_light
8262.jpg,[],14-07-20,8:44,52.3752891,4.8398678,14-07-20 8:44,147.3997627741759,0.0,high_light
6133.jpg,[],14-07-20,8:45,52.3756407,4.8382287,14-07-20 8:45,130.7285937849318,0.0,high_light
13400.jpg,['0 0.835648 0.363487 0.0453704 0.0953947\n'],14-07-20,8:45,52.3757447,4.8376182,14-07-20 8:45,78.00039414661002,0.0073838090270015155,low_light
21914.jpg,[],14-07-20,8:45,52.3753141,4.8384863,14-07-20 8:45,93.01370569093574,0.0,low_light
5023.jpg,['0 0.751852 0.421875 0.0111111 0.0476974\n'],14-07-20,8:45,52.3747418,4.8371946,14-07-20 8:45,115.40715147219736,0.0011178180192264698,medium_light
9348.jpg,[],14-07-20,8:45,52.3755255,4.8387605,14-07-20 8:45,102.85290756887001,0.0,low_light
12370.jpg,[],14-07-20,8:45,52.3747677,4.8380507,14-07-20 8:45,123.48100951387336,0.0,medium_light
13193.jpg,[],14-07-20,8:46,52.375114,4.837397,14-07-20 8:46,100.1361750751422,0.0,low_light
8717.jpg,[],14-07-20,8:46,52.3747083,4.8395079,14-07-20 8:46,100.07395297712199,0.0,low_light
3388.jpg,[],14-07-20,8:46,52.3746524,4.8405277,14-07-20 8:46,115.23871314305586,0.0,medium_light
15659.jpg,[],14-07-20,8:46,52.3747677,4.8380507,14-07-20 8:46,124.33759035695655,0.0,medium_light
18584.jpg,[],14-07-20,8:46,52.3747005,4.8384091,14-07-20 8:46,89.783953722334,0.0,low_light
24420.jpg,[],14-07-20,8:46,52.3746087,4.8414477,14-07-20 8:46,122.73000658270611,0.0,medium_light
21560.jpg,[],14-07-20,8:46,52.374587,4.8400544,14-07-20 8:46,135.09791154333408,0.0,high_light
6493.jpg,[],14-07-20,8:46,52.3747033,4.8388911,14-07-20 8:46,95.76291700822217,0.0,low_light
22425.jpg,[],14-07-20,8:46,52.3741293,4.8411834,14-07-20 8:46,99.23002831805648,0.0,low_light
4572.jpg,[],14-07-20,8:46,52.3746971,4.8391299,14-07-20 8:46,125.98918821571404,0.0,medium_light
8124.jpg,[],14-07-20,8:47,52.3736478,4.8389875,14-07-20 8:47,102.06469682291278,0.0,low_light
24697.jpg,[],14-07-20,8:47,52.3736748,4.8395014,14-07-20 8:47,85.21407146583203,0.0,low_light
16000.jpg,"['1 0.8402777777777778 0.5148026315789473 0.006481481481481481 0.023026315789473683\n', '1 0.787962962962963 0.5123355263157895 0.011111111111111112 0.03125\n']",14-07-20,8:47,52.3736815,4.8396859,14-07-20 8:47,102.02842134709228,0.0010122463174106367,low_light
1229.jpg,[],14-07-20,8:47,52.3735209,4.8404015,14-07-20 8:47,99.76844710236729,0.0,low_light
10229.jpg,[],14-07-20,8:47,52.3739194,4.8413319,14-07-20 8:47,129.07846771989963,0.0,high_light
5166.jpg,[],14-07-20,8:47,52.3735648,4.8411538,14-07-20 8:47,112.14475122338972,0.0,medium_light
11593.jpg,[],14-07-20,8:47,52.3738347,4.8412786,14-07-20 8:47,111.95231885137989,0.0,medium_light
2625.jpg,[],14-07-20,8:47,52.3739254,4.8412465,14-07-20 8:47,104.29591748018979,0.0,low_light
21092.jpg,[],14-07-20,8:47,52.373111,4.8387553,14-07-20 8:47,108.51961770623743,0.0,medium_light
15223.jpg,[],14-07-20,8:48,52.3735955,4.838948,14-07-20 8:48,122.54410723600864,0.0,medium_light
6734.jpg,[],14-07-20,8:48,52.3722857,4.8438641,14-07-20 8:48,104.81741374170952,0.0,low_light
21567.jpg,"['0 0.22037 0.407895 0.0148148 0.0197368\n', '1 0.20555555555555555 0.43667763157894735 0.018518518518518517 0.027960526315789474\n']",14-07-20,8:48,52.3725458,4.8432929,14-07-20 8:48,117.26674836093106,0.00165188662841245,medium_light
12558.jpg,[],14-07-20,8:48,52.3730837,4.8387601,14-07-20 8:48,96.45336525324788,0.0,low_light
24249.jpg,[],14-07-20,8:48,52.3726136,4.8390292,14-07-20 8:48,101.3028541620091,0.0,low_light
16130.jpg,[],14-07-20,8:48,52.3726638,4.8389043,14-07-20 8:48,87.73309921255931,0.0,low_light
2712.jpg,[],14-07-20,8:49,52.3724649,4.8476288,14-07-20 8:49,90.98567019400353,0.0,low_light
18729.jpg,['1 0.8 0.5550986842105263 0.022222222222222223 0.03453947368421053\n'],14-07-20,8:49,52.3725701,4.8433949,14-07-20 8:49,95.16126163108922,0.001564945226917058,low_light
12446.jpg,['1 0.6129629629629629 0.42598684210526316 0.03888888888888889 0.07236842105263158\n'],14-07-20,8:50,52.3724558,4.8453303,14-07-20 8:50,98.1298874481587,0.005738132498695879,low_light
23079.jpg,[],14-07-20,8:51,52.3731626,4.846505,14-07-20 8:51,88.18951362495963,0.0,low_light
24962.jpg,[],14-07-20,8:51,52.3722857,4.8438641,14-07-20 8:51,112.75204312293515,0.0,medium_light
19561.jpg,[],14-07-20,8:51,52.3727953,4.8466304,14-07-20 8:51,106.02724370916859,0.0,low_light
18548.jpg,[],14-07-20,8:52,52.374219,4.8458602,14-07-20 8:52,141.08933539508658,0.0,high_light
2942.jpg,[],14-07-20,8:52,52.3742845,4.844798,14-07-20 8:52,121.19661797948183,0.0,medium_light
2545.jpg,[],14-07-20,8:52,52.3742952,4.8457659,14-07-20 8:52,119.6609130089177,0.0,medium_light
4454.jpg,[],14-07-20,8:52,52.3730512,4.8443044,14-07-20 8:52,109.51964875673796,0.0,medium_light
419.jpg,[],14-07-20,8:52,52.3740579,4.8442812,14-07-20 8:52,121.76261892341705,0.0,medium_light
18157.jpg,[],14-07-20,8:52,52.3743024,4.8457586,14-07-20 8:52,101.73475420423777,0.0,low_light
18347.jpg,[],14-07-20,8:52,52.3736464,4.8460774,14-07-20 8:52,137.73079216036962,0.0,high_light
3925.jpg,[],14-07-20,8:52,52.3742075,4.8445681,14-07-20 8:52,93.54219452517574,0.0,low_light
21922.jpg,[],14-07-20,8:52,52.3742797,4.8445784,14-07-20 8:52,105.30517363439898,0.0,low_light
21292.jpg,[],14-07-20,8:52,52.3738976,4.8443551,14-07-20 8:52,111.22213217577067,0.0,medium_light
22175.jpg,[],14-07-20,8:52,52.3733896,4.844161,14-07-20 8:52,98.36839245348635,0.0,low_light
9664.jpg,[],14-07-20,8:53,52.3726462,4.8459505,14-07-20 8:53,127.58161313560375,0.0,high_light
14887.jpg,[],14-07-20,8:53,52.3726892,4.8467354,14-07-20 8:53,142.9362036416027,0.0,high_light
21351.jpg,[],14-07-20,8:53,52.372567,4.8451701,14-07-20 8:53,64.33763072260724,0.0,low_light
8547.jpg,[],14-07-20,8:53,52.372532,4.8456417,14-07-20 8:53,129.69649688252974,0.0,high_light
8458.jpg,['0 0.92037 0.421053 0.00925926 0.0328947\n'],14-07-20,8:53,52.3731205,4.846551,14-07-20 8:53,102.94350361427826,0.0,low_light
7571.jpg,[],14-07-20,8:53,52.3726516,4.8443395,14-07-20 8:53,144.7149936656979,0.0,high_light
13272.jpg,['1 0.46944444444444444 0.5699013157894737 0.053703703703703705 0.20230263157894737\n'],14-07-20,8:53,52.3731097,4.8442607,14-07-20 8:53,130.78288274556874,0.022151427081004545,high_light
23740.jpg,[],14-07-20,8:53,52.3726774,4.8443563,14-07-20 8:53,73.75344660555928,0.0,low_light
18088.jpg,[],14-07-20,8:53,52.3727023,4.846727,14-07-20 8:53,123.56267543532802,0.0,medium_light
18966.jpg,[],14-07-20,8:53,52.3732999,4.8442024,14-07-20 8:53,133.54395819360607,0.0,high_light
7867.jpg,[],14-07-20,8:53,52.3727232,4.8442335,14-07-20 8:53,104.10769555605236,0.0,low_light
23710.jpg,[],14-07-20,8:54,52.3745403,4.8457649,14-07-20 8:54,114.53565839481332,0.0,medium_light
19098.jpg,[],14-07-20,8:54,52.3775497,4.8456165,14-07-20 8:54,98.90063218819087,0.0,low_light
20707.jpg,[],14-07-20,8:54,52.3741571,4.8459924,14-07-20 8:54,129.912151923889,0.0,high_light
8354.jpg,[],14-07-20,8:54,52.3747887,4.8456383,14-07-20 8:54,92.60192016295302,0.0,low_light
17335.jpg,[],14-07-20,8:54,52.3732255,4.8465206,14-07-20 8:54,108.97350771294434,0.0,medium_light
19104.jpg,"['0 0.678704 0.340461 0.0555556 0.134868\n', '0 0.735648 0.278783 0.087963 0.202303\n']",14-07-20,8:57,52.3748643,4.8466381,14-07-20 8:57,88.34984549420643,0.05185433589189458,low_light
11047.jpg,[],14-07-20,8:57,52.3741555,4.8471001,14-07-20 8:57,150.7775417939737,0.0,high_light
10543.jpg,['0 0.281019 0.480263 0.0157407 0.0625\n'],14-07-20,8:57,52.3744303,4.8468993,14-07-20 8:57,105.47461808904515,0.002005862334500832,low_light
