new_filename,lighting_level,garbage,bulkywaste,garbagebag,cardboard,litter,lighting_id
6838.jpg,high_light,1,0,0,1,1,2
19554.jpg,high_light,0,0,0,0,0,2
17131.jpg,medium_light,1,1,0,0,0,1
7512.jpg,medium_light,1,1,0,1,0,1
13705.jpg,high_light,0,0,0,0,0,2
20704.jpg,medium_light,0,0,0,0,0,1
2576.jpg,low_light,1,1,1,0,0,0
9318.jpg,medium_light,1,1,1,1,1,1
21216.jpg,medium_light,1,0,0,0,1,1
8264.jpg,medium_light,0,0,0,0,0,1
870.jpg,low_light,1,0,0,1,1,0
19592.jpg,medium_light,0,0,0,0,0,1
15549.jpg,medium_light,1,0,0,0,1,1
22041.jpg,high_light,0,0,0,0,0,2
17677.jpg,medium_light,0,0,0,0,0,1
14644.jpg,low_light,1,0,0,0,1,0
15006.jpg,high_light,0,0,0,0,0,2
2592.jpg,low_light,0,0,0,0,0,0
6325.jpg,high_light,0,0,0,0,0,2
4067.jpg,high_light,0,0,0,0,0,2
116.jpg,high_light,0,0,0,0,0,2
9834.jpg,high_light,0,0,0,0,0,2
16968.jpg,medium_light,0,0,0,0,0,1
6538.jpg,high_light,0,0,0,0,0,2
24269.jpg,low_light,0,0,0,0,0,0
9722.jpg,medium_light,0,0,0,0,0,1
7206.jpg,high_light,0,0,0,0,0,2
13971.jpg,low_light,0,0,0,0,0,0
576.jpg,high_light,1,1,0,1,0,2
15222.jpg,high_light,0,0,0,0,0,2
16298.jpg,high_light,0,0,0,0,0,2
4070.jpg,medium_light,1,1,0,0,0,1
9922.jpg,medium_light,1,1,0,1,0,1
22280.jpg,medium_light,1,1,0,0,0,1
15333.jpg,low_light,1,1,0,0,0,0
19059.jpg,high_light,0,0,0,0,0,2
6268.jpg,low_light,1,0,0,0,1,0
13621.jpg,high_light,1,1,0,0,1,2
3334.jpg,medium_light,0,0,0,0,0,1
2062.jpg,high_light,0,0,0,0,0,2
3588.jpg,low_light,0,0,0,0,0,0
12752.jpg,high_light,1,0,0,0,1,2
13088.jpg,high_light,0,0,0,0,0,2
15010.jpg,medium_light,0,0,0,0,0,1
9161.jpg,medium_light,0,0,0,0,0,1
13712.jpg,high_light,0,0,0,0,0,2
11303.jpg,low_light,1,1,0,0,0,0
22145.jpg,high_light,0,0,0,0,0,2
12499.jpg,medium_light,0,0,0,0,0,1
12414.jpg,low_light,1,1,0,0,0,0
888.jpg,medium_light,0,0,0,0,0,1
20084.jpg,low_light,1,1,1,0,0,0
19245.jpg,medium_light,0,0,0,0,0,1
6615.jpg,medium_light,1,1,0,1,0,1
15664.jpg,high_light,0,0,0,0,0,2
17542.jpg,high_light,0,0,0,0,0,2
5273.jpg,medium_light,1,1,0,0,1,1
4706.jpg,medium_light,1,0,1,0,0,1
717.jpg,high_light,0,0,0,0,0,2
9935.jpg,high_light,1,1,0,0,1,2
10790.jpg,high_light,0,0,0,0,0,2
5300.jpg,low_light,0,0,0,0,0,0
7489.jpg,high_light,0,0,0,0,0,2
16212.jpg,low_light,1,1,1,1,0,0
24128.jpg,low_light,1,1,0,1,0,0
11748.jpg,medium_light,0,0,0,0,0,1
1746.jpg,low_light,0,0,0,0,0,0
2605.jpg,medium_light,1,0,0,1,1,1
12928.jpg,high_light,0,0,0,0,0,2
15460.jpg,high_light,0,0,0,0,0,2
12656.jpg,medium_light,0,0,0,0,0,1
20960.jpg,high_light,1,0,0,0,1,2
7448.jpg,high_light,1,0,0,0,1,2
5088.jpg,medium_light,1,1,0,1,0,1
7225.jpg,high_light,0,0,0,0,0,2
10724.jpg,high_light,0,0,0,0,0,2
493.jpg,high_light,0,0,0,0,0,2
1893.jpg,medium_light,0,0,0,0,0,1
17185.jpg,medium_light,1,1,1,1,1,1
12342.jpg,high_light,0,0,0,0,0,2
3248.jpg,low_light,0,0,0,0,0,0
7569.jpg,high_light,0,0,0,0,0,2
8812.jpg,low_light,0,0,0,0,0,0
1514.jpg,medium_light,0,0,0,0,0,1
19624.jpg,high_light,0,0,0,0,0,2
11258.jpg,medium_light,1,0,1,1,0,1
20992.jpg,high_light,0,0,0,0,0,2
19885.jpg,high_light,0,0,0,0,0,2
17570.jpg,low_light,1,1,0,1,0,0
22407.jpg,high_light,0,0,0,0,0,2
8573.jpg,high_light,0,0,0,0,0,2
19158.jpg,high_light,1,0,0,0,1,2
22217.jpg,high_light,0,0,0,0,0,2
16510.jpg,high_light,0,0,0,0,0,2
3983.jpg,medium_light,0,0,0,0,0,1
1755.jpg,medium_light,0,0,0,0,0,1
2096.jpg,low_light,0,0,0,0,0,0
24961.jpg,medium_light,1,1,0,0,0,1
10299.jpg,high_light,0,0,0,0,0,2
161.jpg,low_light,0,0,0,0,0,0
10698.jpg,medium_light,0,0,0,0,0,1
11186.jpg,high_light,0,0,0,0,0,2
13533.jpg,high_light,0,0,0,0,0,2
9805.jpg,medium_light,0,0,0,0,0,1
21675.jpg,high_light,1,1,0,0,0,2
13301.jpg,high_light,0,0,0,0,0,2
11917.jpg,high_light,0,0,0,0,0,2
23743.jpg,medium_light,1,1,0,1,0,1
6495.jpg,high_light,1,1,1,0,1,2
3768.jpg,low_light,1,1,0,0,0,0
5521.jpg,low_light,0,0,0,0,0,0
14951.jpg,medium_light,0,0,0,0,0,1
17713.jpg,low_light,1,1,0,1,1,0
5668.jpg,high_light,0,0,0,0,0,2
5026.jpg,high_light,1,1,1,0,0,2
5171.jpg,high_light,0,0,0,0,0,2
15468.jpg,high_light,0,0,0,0,0,2
12820.jpg,medium_light,0,0,0,0,0,1
2213.jpg,medium_light,0,0,0,0,0,1
23071.jpg,medium_light,0,0,0,0,0,1
7633.jpg,high_light,0,0,0,0,0,2
130.jpg,low_light,0,0,0,0,0,0
94.jpg,medium_light,0,0,0,0,0,1
21991.jpg,medium_light,0,0,0,0,0,1
5959.jpg,medium_light,0,0,0,0,0,1
24548.jpg,low_light,1,0,0,1,0,0
1338.jpg,medium_light,0,0,0,0,0,1
19309.jpg,high_light,0,0,0,0,0,2
9190.jpg,high_light,0,0,0,0,0,2
15282.jpg,high_light,1,1,0,0,0,2
23723.jpg,high_light,0,0,0,0,0,2
6175.jpg,medium_light,0,0,0,0,0,1
8839.jpg,medium_light,0,0,0,0,0,1
18981.jpg,medium_light,0,0,0,0,0,1
22823.jpg,low_light,1,0,0,1,1,0
4837.jpg,high_light,0,0,0,0,0,2
1222.jpg,high_light,1,1,0,0,0,2
10909.jpg,medium_light,1,1,0,0,1,1
17437.jpg,medium_light,0,0,0,0,0,1
18245.jpg,high_light,0,0,0,0,0,2
9893.jpg,high_light,1,1,1,1,0,2
638.jpg,low_light,1,1,0,0,1,0
23269.jpg,high_light,0,0,0,0,0,2
11176.jpg,medium_light,1,1,0,1,1,1
3267.jpg,low_light,1,1,0,1,1,0
6713.jpg,high_light,0,0,0,0,0,2
2208.jpg,high_light,0,0,0,0,0,2
14273.jpg,medium_light,0,0,0,0,0,1
15731.jpg,medium_light,1,0,0,0,1,1
11855.jpg,medium_light,0,0,0,0,0,1
4819.jpg,high_light,0,0,0,0,0,2
12276.jpg,high_light,0,0,0,0,0,2
6989.jpg,low_light,1,1,0,1,0,0
7818.jpg,high_light,0,0,0,0,0,2
17742.jpg,high_light,0,0,0,0,0,2
16265.jpg,high_light,1,1,0,0,1,2
23724.jpg,low_light,0,0,0,0,0,0
5821.jpg,low_light,0,0,0,0,0,0
5974.jpg,low_light,1,1,0,0,0,0
12932.jpg,low_light,0,0,0,0,0,0
2828.jpg,low_light,0,0,0,0,0,0
3639.jpg,low_light,1,1,1,1,0,0
10126.jpg,high_light,0,0,0,0,0,2
6563.jpg,high_light,1,0,0,1,0,2
15169.jpg,high_light,1,0,0,0,1,2
141.jpg,high_light,0,0,0,0,0,2
4841.jpg,medium_light,0,0,0,0,0,1
18849.jpg,high_light,0,0,0,0,0,2
2111.jpg,low_light,0,0,0,0,0,0
20382.jpg,low_light,1,1,0,0,0,0
18726.jpg,high_light,0,0,0,0,0,2
10216.jpg,medium_light,0,0,0,0,0,1
7390.jpg,high_light,0,0,0,0,0,2
18006.jpg,medium_light,1,1,1,1,1,1
22780.jpg,medium_light,0,0,0,0,0,1
12984.jpg,high_light,0,0,0,0,0,2
11400.jpg,low_light,1,0,0,1,0,0
16684.jpg,high_light,0,0,0,0,0,2
17431.jpg,low_light,1,0,0,0,1,0
3485.jpg,low_light,0,0,0,0,0,0
13112.jpg,high_light,0,0,0,0,0,2
24577.jpg,low_light,0,0,0,0,0,0
20131.jpg,low_light,1,0,1,0,0,0
9806.jpg,high_light,1,0,0,0,1,2
3533.jpg,low_light,1,1,0,1,0,0
3999.jpg,medium_light,0,0,0,0,0,1
1188.jpg,high_light,0,0,0,0,0,2
24787.jpg,high_light,0,0,0,0,0,2
2825.jpg,high_light,0,0,0,0,0,2
22323.jpg,medium_light,1,0,0,1,1,1
16803.jpg,medium_light,0,0,0,0,0,1
21911.jpg,medium_light,1,1,0,1,1,1
3338.jpg,high_light,1,1,0,0,0,2
5819.jpg,low_light,1,0,1,1,1,0
21828.jpg,medium_light,0,0,0,0,0,1
229.jpg,high_light,1,1,1,1,0,2
16698.jpg,high_light,0,0,0,0,0,2
1596.jpg,medium_light,0,0,0,0,0,1
21557.jpg,high_light,0,0,0,0,0,2
1206.jpg,medium_light,0,0,0,0,0,1
8476.jpg,high_light,1,0,0,0,1,2
13964.jpg,low_light,0,0,0,0,0,0
938.jpg,medium_light,1,0,0,0,1,1
9612.jpg,low_light,0,0,0,0,0,0
4174.jpg,medium_light,0,0,0,0,0,1
22779.jpg,high_light,1,0,0,0,1,2
22245.jpg,medium_light,0,0,0,0,0,1
22496.jpg,medium_light,1,0,0,0,1,1
19008.jpg,high_light,0,0,0,0,0,2
174.jpg,low_light,1,0,0,1,0,0
9452.jpg,medium_light,1,1,0,0,1,1
10643.jpg,low_light,1,1,1,1,1,0
3945.jpg,low_light,1,0,0,0,1,0
8669.jpg,medium_light,0,0,0,0,0,1
23171.jpg,high_light,0,0,0,0,0,2
18721.jpg,low_light,1,1,1,0,0,0
19128.jpg,high_light,0,0,0,0,0,2
17332.jpg,high_light,1,0,0,0,1,2
17982.jpg,high_light,0,0,0,0,0,2
12490.jpg,medium_light,0,0,0,0,0,1
11729.jpg,medium_light,1,0,0,1,0,1
17219.jpg,low_light,0,0,0,0,0,0
19579.jpg,high_light,0,0,0,0,0,2
5038.jpg,low_light,0,0,0,0,0,0
18024.jpg,medium_light,1,0,0,0,1,1
19280.jpg,medium_light,0,0,0,0,0,1
12014.jpg,medium_light,0,0,0,0,0,1
23760.jpg,low_light,0,0,0,0,0,0
19189.jpg,high_light,0,0,0,0,0,2
16725.jpg,low_light,0,0,0,0,0,0
24861.jpg,low_light,0,0,0,0,0,0
2659.jpg,medium_light,1,0,0,0,1,1
10600.jpg,medium_light,0,0,0,0,0,1
19217.jpg,high_light,1,0,0,1,1,2
762.jpg,high_light,0,0,0,0,0,2
4801.jpg,low_light,0,0,0,0,0,0
24321.jpg,low_light,1,1,1,0,0,0
19045.jpg,medium_light,0,0,0,0,0,1
17250.jpg,low_light,1,1,0,0,0,0
5994.jpg,low_light,1,1,1,1,0,0
24377.jpg,low_light,1,1,1,1,0,0
1895.jpg,low_light,1,0,0,0,1,0
12817.jpg,low_light,0,0,0,0,0,0
15545.jpg,medium_light,0,0,0,0,0,1
8156.jpg,high_light,1,0,0,0,1,2
12685.jpg,medium_light,0,0,0,0,0,1
10384.jpg,medium_light,0,0,0,0,0,1
18219.jpg,high_light,1,0,0,1,0,2
19338.jpg,medium_light,0,0,0,0,0,1
14087.jpg,medium_light,1,1,1,0,1,1
11817.jpg,low_light,0,0,0,0,0,0
14473.jpg,medium_light,0,0,0,0,0,1
13795.jpg,medium_light,0,0,0,0,0,1
18160.jpg,high_light,0,0,0,0,0,2
1026.jpg,low_light,1,1,0,1,0,0
16616.jpg,high_light,0,0,0,0,0,2
7401.jpg,low_light,0,0,0,0,0,0
13013.jpg,low_light,1,1,1,0,0,0
21774.jpg,medium_light,0,0,0,0,0,1
5486.jpg,high_light,0,0,0,0,0,2
5939.jpg,low_light,1,1,0,0,0,0
20248.jpg,low_light,0,0,0,0,0,0
9271.jpg,low_light,0,0,0,0,0,0
14426.jpg,high_light,0,0,0,0,0,2
7885.jpg,high_light,0,0,0,0,0,2
22984.jpg,medium_light,0,0,0,0,0,1
4267.jpg,medium_light,1,1,0,1,0,1
21410.jpg,medium_light,0,0,0,0,0,1
4498.jpg,medium_light,0,0,0,0,0,1
16733.jpg,high_light,0,0,0,0,0,2
23424.jpg,low_light,0,0,0,0,0,0
10762.jpg,medium_light,1,0,0,0,1,1
21090.jpg,low_light,0,0,0,0,0,0
18690.jpg,medium_light,0,0,0,0,0,1
24372.jpg,low_light,0,0,0,0,0,0
22530.jpg,high_light,0,0,0,0,0,2
21267.jpg,medium_light,1,1,0,1,0,1
19545.jpg,high_light,0,0,0,0,0,2
24821.jpg,low_light,0,0,0,0,0,0
6333.jpg,medium_light,0,0,0,0,0,1
6704.jpg,medium_light,0,0,0,0,0,1
3969.jpg,low_light,1,1,0,0,0,0
7361.jpg,high_light,0,0,0,0,0,2
11123.jpg,low_light,1,0,0,0,1,0
20683.jpg,low_light,1,0,0,1,0,0
7936.jpg,high_light,0,0,0,0,0,2
6499.jpg,low_light,0,0,0,0,0,0
18061.jpg,low_light,1,0,1,0,0,0
2917.jpg,medium_light,0,0,0,0,0,1
7780.jpg,medium_light,0,0,0,0,0,1
20934.jpg,high_light,0,0,0,0,0,2
5484.jpg,high_light,0,0,0,0,0,2
16252.jpg,medium_light,1,0,0,0,1,1
923.jpg,high_light,0,0,0,0,0,2
20640.jpg,high_light,0,0,0,0,0,2
8618.jpg,high_light,0,0,0,0,0,2
13043.jpg,high_light,0,0,0,0,0,2
17262.jpg,medium_light,0,0,0,0,0,1
21468.jpg,low_light,1,1,0,1,1,0
6515.jpg,high_light,0,0,0,0,0,2
17783.jpg,high_light,0,0,0,0,0,2
23148.jpg,medium_light,0,0,0,0,0,1
6987.jpg,high_light,1,1,0,0,0,2
16401.jpg,medium_light,1,0,0,1,0,1
6806.jpg,medium_light,1,0,0,1,0,1
23570.jpg,high_light,1,0,0,0,1,2
3403.jpg,low_light,0,0,0,0,0,0
10810.jpg,high_light,0,0,0,0,0,2
9434.jpg,low_light,1,1,0,0,0,0
2400.jpg,high_light,0,0,0,0,0,2
16692.jpg,medium_light,0,0,0,0,0,1
12520.jpg,medium_light,0,0,0,0,0,1
1762.jpg,low_light,0,0,0,0,0,0
2220.jpg,medium_light,0,0,0,0,0,1
15814.jpg,medium_light,1,1,0,1,0,1
4773.jpg,high_light,0,0,0,0,0,2
14231.jpg,high_light,1,0,0,0,1,2
15854.jpg,high_light,0,0,0,0,0,2
2033.jpg,low_light,1,1,0,1,1,0
11311.jpg,medium_light,1,1,0,1,0,1
16194.jpg,low_light,1,0,0,0,1,0
8126.jpg,high_light,1,1,0,0,0,2
1794.jpg,medium_light,0,0,0,0,0,1
12853.jpg,medium_light,0,0,0,0,0,1
22658.jpg,medium_light,1,0,0,1,1,1
12703.jpg,medium_light,1,0,0,1,0,1
1946.jpg,low_light,1,1,0,1,0,0
3736.jpg,low_light,1,1,0,0,0,0
24310.jpg,low_light,0,0,0,0,0,0
6600.jpg,low_light,0,0,0,0,0,0
17267.jpg,high_light,0,0,0,0,0,2
21986.jpg,low_light,0,0,0,0,0,0
1561.jpg,medium_light,0,0,0,0,0,1
14570.jpg,low_light,1,1,0,1,0,0
12120.jpg,high_light,0,0,0,0,0,2
17047.jpg,low_light,0,0,0,0,0,0
19821.jpg,high_light,1,0,1,1,0,2
8965.jpg,medium_light,1,1,0,0,1,1
21983.jpg,high_light,0,0,0,0,0,2
20974.jpg,medium_light,1,0,0,0,1,1
6161.jpg,high_light,0,0,0,0,0,2
12019.jpg,low_light,0,0,0,0,0,0
11999.jpg,low_light,1,1,1,0,0,0
7004.jpg,medium_light,0,0,0,0,0,1
12744.jpg,medium_light,1,0,0,1,0,1
1734.jpg,low_light,0,0,0,0,0,0
13666.jpg,medium_light,1,0,0,1,0,1
15156.jpg,low_light,0,0,0,0,0,0
7814.jpg,high_light,1,0,0,1,0,2
487.jpg,high_light,0,0,0,0,0,2
1496.jpg,high_light,0,0,0,0,0,2
23043.jpg,medium_light,0,0,0,0,0,1
24111.jpg,high_light,0,0,0,0,0,2
7733.jpg,medium_light,1,0,1,1,1,1
6649.jpg,medium_light,0,0,0,0,0,1
22876.jpg,medium_light,1,0,0,0,1,1
2487.jpg,high_light,0,0,0,0,0,2
11647.jpg,high_light,0,0,0,0,0,2
12901.jpg,medium_light,0,0,0,0,0,1
12909.jpg,medium_light,0,0,0,0,0,1
23927.jpg,low_light,1,1,0,0,1,0
10196.jpg,high_light,0,0,0,0,0,2
8705.jpg,medium_light,0,0,0,0,0,1
10225.jpg,medium_light,1,1,0,0,0,1
8023.jpg,high_light,1,0,0,1,0,2
2539.jpg,low_light,1,1,1,1,1,0
6936.jpg,low_light,0,0,0,0,0,0
23150.jpg,low_light,0,0,0,0,0,0
3566.jpg,medium_light,1,0,0,1,1,1
15899.jpg,low_light,0,0,0,0,0,0
17061.jpg,medium_light,1,1,0,1,0,1
20856.jpg,medium_light,0,0,0,0,0,1
17991.jpg,high_light,0,0,0,0,0,2
12340.jpg,low_light,1,1,0,0,1,0
696.jpg,medium_light,0,0,0,0,0,1
7348.jpg,medium_light,0,0,0,0,0,1
17805.jpg,high_light,1,0,0,0,1,2
17574.jpg,medium_light,0,0,0,0,0,1
17251.jpg,medium_light,0,0,0,0,0,1
15827.jpg,high_light,0,0,0,0,0,2
5403.jpg,medium_light,0,0,0,0,0,1
16879.jpg,medium_light,0,0,0,0,0,1
11027.jpg,high_light,1,1,0,0,0,2
17179.jpg,low_light,0,0,0,0,0,0
9708.jpg,low_light,1,1,0,1,0,0
614.jpg,high_light,0,0,0,0,0,2
24201.jpg,low_light,0,0,0,0,0,0
16574.jpg,high_light,0,0,0,0,0,2
5170.jpg,medium_light,1,1,0,1,1,1
14695.jpg,low_light,0,0,0,0,0,0
16197.jpg,high_light,0,0,0,0,0,2
15022.jpg,medium_light,1,1,0,1,0,1
7219.jpg,high_light,1,1,0,1,0,2
9574.jpg,low_light,1,0,0,1,0,0
9168.jpg,medium_light,0,0,0,0,0,1
11609.jpg,low_light,1,1,1,1,1,0
15832.jpg,low_light,1,0,0,0,1,0
11880.jpg,high_light,0,0,0,0,0,2
11630.jpg,medium_light,0,0,0,0,0,1
14510.jpg,low_light,1,0,1,1,0,0
24714.jpg,high_light,0,0,0,0,0,2
15662.jpg,medium_light,1,0,0,1,1,1
3775.jpg,medium_light,0,0,0,0,0,1
10366.jpg,high_light,0,0,0,0,0,2
7813.jpg,high_light,0,0,0,0,0,2
344.jpg,low_light,0,0,0,0,0,0
6355.jpg,low_light,0,0,0,0,0,0
17521.jpg,medium_light,0,0,0,0,0,1
14477.jpg,medium_light,0,0,0,0,0,1
16025.jpg,medium_light,1,0,0,1,0,1
21192.jpg,high_light,1,1,0,1,1,2
2660.jpg,high_light,1,0,0,0,1,2
9811.jpg,medium_light,0,0,0,0,0,1
24117.jpg,medium_light,1,1,0,0,0,1
21584.jpg,high_light,0,0,0,0,0,2
5869.jpg,medium_light,0,0,0,0,0,1
15764.jpg,low_light,0,0,0,0,0,0
1101.jpg,high_light,1,0,0,0,1,2
15506.jpg,medium_light,1,1,0,0,0,1
17785.jpg,medium_light,0,0,0,0,0,1
22700.jpg,medium_light,0,0,0,0,0,1
2738.jpg,low_light,0,0,0,0,0,0
12678.jpg,medium_light,0,0,0,0,0,1
8215.jpg,low_light,0,0,0,0,0,0
18092.jpg,medium_light,0,0,0,0,0,1
16277.jpg,high_light,0,0,0,0,0,2
8148.jpg,low_light,0,0,0,0,0,0
9112.jpg,low_light,1,0,0,1,0,0
9763.jpg,medium_light,0,0,0,0,0,1
17689.jpg,medium_light,0,0,0,0,0,1
2320.jpg,medium_light,0,0,0,0,0,1
19560.jpg,low_light,0,0,0,0,0,0
15774.jpg,high_light,0,0,0,0,0,2
23699.jpg,high_light,1,0,0,0,1,2
21696.jpg,medium_light,0,0,0,0,0,1
10386.jpg,medium_light,0,0,0,0,0,1
15875.jpg,low_light,0,0,0,0,0,0
6216.jpg,high_light,0,0,0,0,0,2
9668.jpg,medium_light,0,0,0,0,0,1
1085.jpg,low_light,1,1,0,1,0,0
61.jpg,high_light,0,0,0,0,0,2
15098.jpg,low_light,1,0,0,1,0,0
709.jpg,low_light,1,0,0,0,1,0
13467.jpg,low_light,0,0,0,0,0,0
16213.jpg,medium_light,1,1,0,1,0,1
15702.jpg,high_light,0,0,0,0,0,2
2683.jpg,medium_light,0,0,0,0,0,1
17621.jpg,low_light,0,0,0,0,0,0
19561.jpg,low_light,1,0,0,0,1,0
17607.jpg,medium_light,0,0,0,0,0,1
10292.jpg,high_light,0,0,0,0,0,2
19066.jpg,high_light,0,0,0,0,0,2
11146.jpg,low_light,1,0,0,0,1,0
6451.jpg,high_light,0,0,0,0,0,2
72.jpg,high_light,0,0,0,0,0,2
15860.jpg,medium_light,0,0,0,0,0,1
12245.jpg,high_light,1,0,0,0,1,2
322.jpg,high_light,1,0,0,0,1,2
18008.jpg,low_light,0,0,0,0,0,0
15678.jpg,medium_light,1,0,0,0,1,1
18500.jpg,low_light,1,1,1,0,0,0
7333.jpg,high_light,1,0,0,0,1,2
14335.jpg,high_light,0,0,0,0,0,2
13263.jpg,low_light,0,0,0,0,0,0
19564.jpg,medium_light,0,0,0,0,0,1
6242.jpg,low_light,1,1,0,1,0,0
3406.jpg,medium_light,0,0,0,0,0,1
7903.jpg,high_light,0,0,0,0,0,2
18962.jpg,low_light,1,1,1,0,0,0
8532.jpg,high_light,0,0,0,0,0,2
490.jpg,low_light,0,0,0,0,0,0
7667.jpg,medium_light,0,0,0,0,0,1
7457.jpg,low_light,1,0,0,1,0,0
21041.jpg,low_light,0,0,0,0,0,0
19547.jpg,low_light,1,1,0,0,1,0
9314.jpg,medium_light,1,1,0,1,1,1
14521.jpg,high_light,0,0,0,0,0,2
19806.jpg,low_light,0,0,0,0,0,0
2404.jpg,low_light,0,0,0,0,0,0
16630.jpg,high_light,0,0,0,0,0,2
13018.jpg,low_light,0,0,0,0,0,0
18912.jpg,medium_light,1,1,1,0,0,1
7203.jpg,medium_light,0,0,0,0,0,1
24857.jpg,medium_light,1,0,0,1,1,1
22303.jpg,high_light,0,0,0,0,0,2
7706.jpg,low_light,1,1,0,1,0,0
2998.jpg,high_light,0,0,0,0,0,2
14795.jpg,low_light,1,0,0,1,0,0
5561.jpg,high_light,0,0,0,0,0,2
13406.jpg,high_light,0,0,0,0,0,2
9224.jpg,medium_light,0,0,0,0,0,1
12317.jpg,low_light,1,0,0,0,1,0
18307.jpg,low_light,0,0,0,0,0,0
5510.jpg,medium_light,1,0,0,0,1,1
6388.jpg,medium_light,0,0,0,0,0,1
17245.jpg,high_light,0,0,0,0,0,2
16863.jpg,low_light,1,0,1,0,1,0
23334.jpg,medium_light,0,0,0,0,0,1
18486.jpg,high_light,0,0,0,0,0,2
24896.jpg,low_light,0,0,0,0,0,0
15491.jpg,medium_light,0,0,0,0,0,1
12068.jpg,medium_light,1,1,0,0,1,1
10055.jpg,low_light,0,0,0,0,0,0
23369.jpg,medium_light,1,1,1,1,0,1
17123.jpg,low_light,1,1,1,1,0,0
21393.jpg,high_light,0,0,0,0,0,2
3776.jpg,low_light,1,0,0,1,0,0
9710.jpg,high_light,0,0,0,0,0,2
4770.jpg,medium_light,0,0,0,0,0,1
18877.jpg,high_light,1,1,1,0,1,2
11237.jpg,medium_light,0,0,0,0,0,1
9148.jpg,medium_light,0,0,0,0,0,1
10197.jpg,high_light,1,1,0,0,1,2
10644.jpg,high_light,0,0,0,0,0,2
6144.jpg,medium_light,1,1,0,1,1,1
15659.jpg,medium_light,0,0,0,0,0,1
9815.jpg,low_light,1,1,1,1,1,0
10709.jpg,medium_light,1,1,1,0,0,1
13437.jpg,low_light,0,0,0,0,0,0
13569.jpg,high_light,0,0,0,0,0,2
10050.jpg,medium_light,1,1,0,0,1,1
4599.jpg,low_light,1,0,1,1,1,0
15495.jpg,high_light,0,0,0,0,0,2
6079.jpg,high_light,0,0,0,0,0,2
22607.jpg,low_light,0,0,0,0,0,0
16164.jpg,high_light,0,0,0,0,0,2
13692.jpg,high_light,0,0,0,0,0,2
5607.jpg,low_light,1,0,0,0,1,0
5618.jpg,low_light,1,0,1,0,0,0
15682.jpg,medium_light,0,0,0,0,0,1
9661.jpg,medium_light,1,1,0,1,0,1
17326.jpg,medium_light,0,0,0,0,0,1
23123.jpg,medium_light,1,0,0,1,0,1
24659.jpg,low_light,1,0,1,1,1,0
13195.jpg,low_light,1,1,1,0,0,0
13588.jpg,high_light,0,0,0,0,0,2
5508.jpg,high_light,0,0,0,0,0,2
2971.jpg,low_light,1,0,1,0,0,0
7573.jpg,high_light,1,0,0,0,1,2
11105.jpg,medium_light,1,0,1,1,1,1
5891.jpg,medium_light,0,0,0,0,0,1
11469.jpg,high_light,0,0,0,0,0,2
7397.jpg,low_light,1,1,0,1,0,0
7292.jpg,high_light,0,0,0,0,0,2
1581.jpg,medium_light,0,0,0,0,0,1
6408.jpg,medium_light,1,1,0,1,0,1
12155.jpg,medium_light,1,0,0,0,1,1
24015.jpg,medium_light,1,1,1,0,1,1
17012.jpg,high_light,0,0,0,0,0,2
14153.jpg,medium_light,1,1,1,0,1,1
18280.jpg,medium_light,0,0,0,0,0,1
4277.jpg,high_light,0,0,0,0,0,2
10295.jpg,low_light,0,0,0,0,0,0
15749.jpg,medium_light,0,0,0,0,0,1
21349.jpg,high_light,0,0,0,0,0,2
14838.jpg,high_light,0,0,0,0,0,2
11429.jpg,high_light,1,0,0,0,1,2
11606.jpg,low_light,1,1,0,1,1,0
7762.jpg,low_light,0,0,0,0,0,0
3879.jpg,low_light,1,1,1,1,0,0
1487.jpg,high_light,1,1,0,1,0,2
3545.jpg,medium_light,0,0,0,0,0,1
8210.jpg,low_light,1,1,0,0,0,0
4306.jpg,low_light,0,0,0,0,0,0
14835.jpg,low_light,0,0,0,0,0,0
15140.jpg,high_light,1,1,0,1,0,2
17141.jpg,low_light,1,0,1,1,0,0
15692.jpg,medium_light,0,0,0,0,0,1
10418.jpg,medium_light,1,0,0,0,1,1
14418.jpg,high_light,0,0,0,0,0,2
1546.jpg,high_light,0,0,0,0,0,2
778.jpg,low_light,0,0,0,0,0,0
21573.jpg,medium_light,1,0,1,1,0,1
24164.jpg,low_light,0,0,0,0,0,0
22929.jpg,medium_light,0,0,0,0,0,1
19196.jpg,low_light,1,1,1,1,0,0
23196.jpg,medium_light,1,0,1,0,0,1
18801.jpg,medium_light,1,0,0,1,1,1
17382.jpg,low_light,1,0,0,1,1,0
6118.jpg,low_light,1,1,0,0,0,0
4316.jpg,medium_light,1,0,0,0,1,1
16048.jpg,high_light,0,0,0,0,0,2
13420.jpg,medium_light,1,1,0,0,0,1
118.jpg,low_light,0,0,0,0,0,0
6237.jpg,high_light,0,0,0,0,0,2
7441.jpg,high_light,1,0,0,0,1,2
19495.jpg,low_light,1,1,0,0,0,0
18863.jpg,high_light,0,0,0,0,0,2
24461.jpg,high_light,0,0,0,0,0,2
16518.jpg,high_light,0,0,0,0,0,2
2612.jpg,high_light,1,0,0,1,0,2
7127.jpg,medium_light,0,0,0,0,0,1
4710.jpg,low_light,0,0,0,0,0,0
13512.jpg,high_light,0,0,0,0,0,2
15707.jpg,low_light,0,0,0,0,0,0
18958.jpg,high_light,0,0,0,0,0,2
15930.jpg,high_light,0,0,0,0,0,2
18446.jpg,high_light,1,1,0,1,1,2
11352.jpg,low_light,0,0,0,0,0,0
