filename,privacy_blurs,date,time,lat,lng,datetime
7351.jpg,[],21-07-20,11:13,52.3848245,4.8479951,21-07-20 11:13
18092.jpg,[],21-07-20,11:14,52.3848607,4.8476058,21-07-20 11:14
20228.jpg,[],21-07-20,11:14,52.3840525,4.8499194,21-07-20 11:14
9817.jpg,['0 0.0546296 0.537829 0.0148148 0.0625\n'],21-07-20,11:14,52.3848448,4.8483368,21-07-20 11:14
7485.jpg,[],21-07-20,11:14,52.3841678,4.8495619,21-07-20 11:14
24616.jpg,[],21-07-20,11:14,52.38455,4.8491675,21-07-20 11:14
24835.jpg,[],21-07-20,11:14,52.3838634,4.850555,21-07-20 11:14
10123.jpg,['0 0.828241 0.540296 0.012037 0.100329\n'],21-07-20,11:15,52.3843684,4.8501322,21-07-20 11:15
14657.jpg,[],21-07-20,11:15,52.3848832,4.8520133,21-07-20 11:15
22536.jpg,[],21-07-20,11:15,52.3848501,4.8522263,21-07-20 11:15
14767.jpg,[],21-07-20,11:16,52.383172,4.8549022,21-07-20 11:16
19643.jpg,[],21-07-20,11:16,52.3821884,4.8536989,21-07-20 11:16
6513.jpg,[],21-07-20,11:16,52.3839923,4.8544091,21-07-20 11:16
4343.jpg,['0 0.0574074 0.546875 0.0407407 0.129934\n'],21-07-20,11:16,52.383578,4.8544999,21-07-20 11:16
11016.jpg,[],21-07-20,11:16,52.3826489,4.8544538,21-07-20 11:16
18858.jpg,[],21-07-20,11:17,52.3811964,4.8536206,21-07-20 11:17
18323.jpg,[],21-07-20,11:17,52.3827003,4.8527246,21-07-20 11:17
548.jpg,"['1 0.45416666666666666 0.5254934210526315 0.010185185185185186 0.05098684210526316\n', '1 0.47129629629629627 0.5205592105263158 0.009259259259259259 0.03782894736842105\n']",21-07-20,11:18,52.3827465,4.8490176,21-07-20 11:18
8794.jpg,[],21-07-20,11:18,52.3827921,4.8510662,21-07-20 11:18
4162.jpg,[],21-07-20,11:18,52.3831209,4.8503514,21-07-20 11:18
22134.jpg,[],21-07-20,11:19,52.384593,4.8476449,21-07-20 11:19
3719.jpg,['1 0.14675925925925926 0.6669407894736842 0.008333333333333333 0.03453947368421053\n'],22-07-20,13:44,52.3716561,4.9504283,22-07-20 13:44
12748.jpg,[],22-07-20,13:46,52.3705381,4.9407063,22-07-20 13:46
23951.jpg,['0 0.731944 0.574013 0.0305556 0.121711\n'],22-07-20,13:48,52.3714397,4.9436527,22-07-20 13:48
17147.jpg,"['0 0.236574 0.665296 0.0324074 0.09375\n', '1 0.8004629629629629 0.5625 0.013888888888888888 0.049342105263157895\n']",22-07-20,13:48,52.3711748,4.9390318,22-07-20 13:48
2413.jpg,[],22-07-20,13:56,52.3742248,4.9454833,22-07-20 13:56
12069.jpg,"['1 0.3795679163049768 0.6326069078947368 0.007530834056712963 0.03412828947368421\n', '1 0.1425925925925926 0.6307565789473685 0.014814814814814815 0.03453947368421053\n']",22-07-20,13:57,52.3741493,4.9393959,22-07-20 13:57
10669.jpg,[],22-07-20,14:03,52.3763787,4.9386483,22-07-20 14:03
24721.jpg,['0 0.242593 0.627467 0.0333333 0.09375\n'],22-07-20,14:03,52.3763724,4.9384614,22-07-20 14:03
18019.jpg,['0 0.241667 0.627467 0.0314815 0.09375\n'],22-07-20,14:03,52.3764001,4.9383903,22-07-20 14:03
17352.jpg,['0 0.242593 0.627467 0.0333333 0.09375\n'],22-07-20,14:03,52.376389,4.9381732,22-07-20 14:03
2191.jpg,['0 0.890741 0.575658 0.012963 0.0427632\n'],22-07-20,14:03,52.3762814,4.9388836,22-07-20 14:03
2822.jpg,[],22-07-20,14:03,52.3763705,4.938098,22-07-20 14:03
24807.jpg,[],22-07-20,14:03,52.3764079,4.9384949,22-07-20 14:03
3644.jpg,[],22-07-20,14:03,52.3762815,4.9387926,22-07-20 14:03
1598.jpg,"['1 0.10092592592592593 0.5789473684210527 0.012962962962962963 0.039473684210526314\n', '1 0.12453703703703704 0.5830592105263158 0.012037037037037037 0.04111842105263158\n']",22-07-20,14:05,52.3779916,4.9332126,22-07-20 14:05
18934.jpg,[],23-07-20,7:34,52.3733905,4.8388694,23-07-20 7:34
5453.jpg,[],23-07-20,7:36,52.3746293,4.841463,23-07-20 7:36
9729.jpg,[],23-07-20,7:36,52.3747791,4.8418311,23-07-20 7:36
14099.jpg,['0 0.362963 0.572368 0.00925926 0.0328947\n'],23-07-20,7:36,52.3745706,4.8413187,23-07-20 7:36
14568.jpg,[],23-07-20,7:36,52.3748198,4.84099,23-07-20 7:36
22261.jpg,['0 0.910648 0.527138 0.0194444 0.0707237\n'],23-07-20,7:36,52.3749811,4.8403134,23-07-20 7:36
17752.jpg,[],23-07-20,7:36,52.3753924,4.8386277,23-07-20 7:36
17246.jpg,[],23-07-20,7:36,52.3752761,4.8390988,23-07-20 7:36
3585.jpg,[],23-07-20,7:36,52.3738663,4.8413991,23-07-20 7:36
9614.jpg,[],23-07-20,7:36,52.3753163,4.8431508,23-07-20 7:36
9603.jpg,[],23-07-20,7:37,52.3751815,4.8373787,23-07-20 7:37
1189.jpg,[],23-07-20,7:37,52.3754852,4.8382559,23-07-20 7:37
24037.jpg,['1 0.8162037037037037 0.5106907894736842 0.010185185185185186 0.044407894736842105\n'],23-07-20,7:38,52.3753163,4.8431508,23-07-20 7:38
15563.jpg,[],23-07-20,7:39,52.3730856,4.8387675,23-07-20 7:39
14929.jpg,[],23-07-20,7:39,52.3733775,4.8388567,23-07-20 7:39
24690.jpg,[],23-07-20,7:40,52.3708664,4.8378089,23-07-20 7:40
16045.jpg,[],23-07-20,7:42,52.3726673,4.8468789,23-07-20 7:42
2535.jpg,[],23-07-20,7:43,52.3719546,4.8438061,23-07-20 7:43
10042.jpg,[],23-07-20,7:43,52.3727495,4.8432879,23-07-20 7:43
20846.jpg,[],23-07-20,7:43,52.3742796,4.8445689,23-07-20 7:43
338.jpg,['0 0.115741 0.60773 0.0814815 0.126645\n'],23-07-20,7:43,52.3753163,4.8431508,23-07-20 7:43
15371.jpg,[],23-07-20,7:43,52.3751475,4.8472696,23-07-20 7:43
3923.jpg,[],23-07-20,7:43,52.3730632,4.8432582,23-07-20 7:43
21838.jpg,[],23-07-20,7:43,52.3741899,4.8443583,23-07-20 7:43
16382.jpg,"['0 0.245833 0.568257 0.0138889 0.0279605\n', '0 0.24537 0.582237 0.0185185 0.0592105\n']",23-07-20,7:44,52.3738464,4.8443476,23-07-20 7:44
23103.jpg,['0 0.214815 0.552632 0.0166667 0.0328947\n'],23-07-20,7:44,52.3741887,4.8444814,23-07-20 7:44
16143.jpg,[],23-07-20,7:44,52.3742788,4.8458537,23-07-20 7:44
5230.jpg,[],23-07-20,7:44,52.3728834,4.8443602,23-07-20 7:44
17185.jpg,[],23-07-20,7:44,52.3719546,4.8438061,23-07-20 7:44
8737.jpg,[],23-07-20,7:44,52.372535,4.8441367,23-07-20 7:44
11227.jpg,[],23-07-20,7:46,52.3719546,4.8438061,23-07-20 7:46
5248.jpg,[],23-07-20,7:47,52.3726457,4.8467072,23-07-20 7:47
8051.jpg,[],23-07-20,7:47,52.3749289,4.8457946,23-07-20 7:47
3504.jpg,[],23-07-20,7:47,52.3719546,4.8438061,23-07-20 7:47
15248.jpg,[],23-07-20,7:47,52.372724,4.8468548,23-07-20 7:47
19559.jpg,[],23-07-20,7:48,52.3751475,4.8472696,23-07-20 7:48
549.jpg,['0 0.764815 0.613487 0.0407407 0.125\n'],23-07-20,7:48,52.3775497,4.8456165,23-07-20 7:48
10141.jpg,[],23-07-20,7:48,52.3719546,4.8438061,23-07-20 7:48
8724.jpg,[],23-07-20,7:51,52.3752405,4.8486073,23-07-20 7:51
14436.jpg,['1 0.03680555555555556 0.5509868421052632 0.0125 0.039473684210526314\n'],23-07-20,7:51,52.3753893,4.8484452,23-07-20 7:51
20354.jpg,[],23-07-20,7:51,52.3732946,4.8487003,23-07-20 7:51
3024.jpg,[],23-07-20,7:52,52.3751475,4.8472696,23-07-20 7:52
20029.jpg,[],23-07-20,7:53,52.373402,4.8527021,23-07-20 7:53
14140.jpg,[],23-07-20,7:54,52.3747077,4.8579822,23-07-20 7:54
13791.jpg,[],23-07-20,7:54,52.374611,4.8587266,23-07-20 7:54
6276.jpg,[],23-07-20,7:55,52.3771165,4.8573683,23-07-20 7:55
856.jpg,[],23-07-20,7:55,52.3747077,4.8579822,23-07-20 7:55
1272.jpg,[],23-07-20,7:56,52.377069,4.8570658,23-07-20 7:56
7210.jpg,[],23-07-20,7:56,52.3746948,4.857391,23-07-20 7:56
1454.jpg,[],23-07-20,7:56,52.3768256,4.8570995,23-07-20 7:56
7706.jpg,[],23-07-20,7:56,52.3768806,4.8537971,23-07-20 7:56
13173.jpg,[],23-07-20,7:56,52.3752963,4.8573734,23-07-20 7:56
16558.jpg,[],23-07-20,7:57,52.3781492,4.8559277,23-07-20 7:57
21936.jpg,[],23-07-20,7:57,52.3798099,4.8555565,23-07-20 7:57
21681.jpg,[],23-07-20,7:58,52.3768806,4.8537971,23-07-20 7:58
17160.jpg,[],23-07-20,7:58,52.3769255,4.8560363,23-07-20 7:58
8495.jpg,[],23-07-20,7:59,52.3768806,4.8537971,23-07-20 7:59
10279.jpg,[],23-07-20,8:00,52.3781294,4.8521898,23-07-20 8:00
3346.jpg,[],23-07-20,8:01,52.3783754,4.8531384,23-07-20 8:01
3509.jpg,[],23-07-20,8:02,52.3791675,4.8548559,23-07-20 8:02
6786.jpg,[],23-07-20,8:02,52.379966,4.8529157,23-07-20 8:02
9583.jpg,[],23-07-20,8:04,52.3801322,4.8535978,23-07-20 8:04
8982.jpg,['1 0.10740740740740741 0.5271381578947368 0.012962962962962963 0.05756578947368421\n'],23-07-20,8:04,52.3802649,4.853802,23-07-20 8:04
22280.jpg,[],23-07-20,8:04,52.3805378,4.8543172,23-07-20 8:04
12814.jpg,[],23-07-20,8:05,52.3772418,4.8527241,23-07-20 8:05
765.jpg,[],23-07-20,8:05,52.3769545,4.8529447,23-07-20 8:05
20720.jpg,[],23-07-20,8:05,52.3768806,4.8537971,23-07-20 8:05
21879.jpg,[],23-07-20,8:05,52.3770354,4.8528861,23-07-20 8:05
5098.jpg,[],23-07-20,8:05,52.3802426,4.8531427,23-07-20 8:05
11614.jpg,[],23-07-20,8:06,52.3769129,4.8508607,23-07-20 8:06
24027.jpg,[],23-07-20,8:06,52.3769196,4.8508763,23-07-20 8:06
7989.jpg,[],23-07-20,8:06,52.376885,4.8535365,23-07-20 8:06
14005.jpg,[],23-07-20,8:06,52.3770896,4.8508027,23-07-20 8:06
23456.jpg,[],23-07-20,8:07,52.3770165,4.8535631,23-07-20 8:07
2405.jpg,['0 0.541204 0.662007 0.0490741 0.09375\n'],23-07-20,8:07,52.3779965,4.8507767,23-07-20 8:07
3070.jpg,[],23-07-20,8:07,52.377968,4.8508534,23-07-20 8:07
10580.jpg,[],23-07-20,8:08,52.376814,4.849141,23-07-20 8:08
733.jpg,['0 0.219907 0.577303 0.0157407 0.0296053\n'],23-07-20,8:08,52.3768806,4.8537971,23-07-20 8:08
7718.jpg,[],23-07-20,8:08,52.3775044,4.8515996,23-07-20 8:08
21950.jpg,[],23-07-20,8:08,52.3767646,4.8537021,23-07-20 8:08
5802.jpg,[],23-07-20,8:09,52.3775497,4.8456165,23-07-20 8:09
23110.jpg,[],23-07-20,8:09,52.376814,4.849141,23-07-20 8:09
23479.jpg,[],23-07-20,8:09,52.3771411,4.8476757,23-07-20 8:09
4852.jpg,"['0 0.6375 0.620066 0.0583333 0.184211\n', '0 0.683333 0.666118 0.0962963 0.217105\n']",23-07-20,8:09,52.3774844,4.8481486,23-07-20 8:09
5451.jpg,['0 0.441204 0.597039 0.0416667 0.101974\n'],23-07-20,8:09,52.3773924,4.8477426,23-07-20 8:09
11449.jpg,[],23-07-20,8:10,52.3777549,4.8459234,23-07-20 8:10
13527.jpg,[],23-07-20,8:10,52.3776893,4.8458253,23-07-20 8:10
3659.jpg,[],23-07-20,8:10,52.3768449,4.848901,23-07-20 8:10
10974.jpg,[],23-07-20,8:11,52.3751134,4.8457603,23-07-20 8:11
23384.jpg,[],23-07-20,8:11,52.3750052,4.8450657,23-07-20 8:11
4803.jpg,"['0 0.119907 0.537007 0.0138889 0.0378289\n', '0 0.124537 0.536184 0.00833333 0.0394737\n', '0 0.211574 0.533717 0.0138889 0.0444079\n', '0 0.428241 0.536184 0.0175926 0.125\n', '1 0.2847222222222222 0.5287828947368421 0.012037037037037037 0.054276315789473686\n', '1 0.27175925925925926 0.5279605263157895 0.013888888888888888 0.049342105263157895\n']",23-07-20,8:16,52.3804149,4.8541947,23-07-20 8:16
8942.jpg,"['0 0.318981 0.54523 0.0101852 0.0575658\n', '0 0.674537 0.532072 0.0268519 0.185855\n', '1 0.3439814814814815 0.5444078947368421 0.01574074074074074 0.049342105263157895\n']",23-07-20,8:16,52.3805695,4.8544568,23-07-20 8:16
18538.jpg,['1 0.2050925925925926 0.5386513157894737 0.028703703703703703 0.05098684210526316\n'],23-07-20,8:16,52.3805233,4.854422,23-07-20 8:16
18227.jpg,['1 0.044444444444444446 0.5600328947368421 0.011111111111111112 0.047697368421052634\n'],23-07-20,8:17,52.3805291,4.8544196,23-07-20 8:17
3290.jpg,[],23-07-20,8:17,52.3805545,4.8543977,23-07-20 8:17
3008.jpg,['1 0.2013888888888889 0.5509868421052632 0.01574074074074074 0.08552631578947369\n'],23-07-20,8:17,52.380524,4.8544242,23-07-20 8:17
755.jpg,[],23-07-20,8:17,52.380507,4.8544071,23-07-20 8:17
12268.jpg,['1 0.3453703703703704 0.5452302631578947 0.016666666666666666 0.05098684210526316\n'],23-07-20,8:17,52.3805695,4.8544568,23-07-20 8:17
4155.jpg,"['1 0.05648148148148148 0.569078947368421 0.009259259259259259 0.05592105263157895\n', '1 0.044444444444444446 0.5625 0.005555555555555556 0.039473684210526314\n']",23-07-20,8:17,52.3805438,4.8544506,23-07-20 8:17
15072.jpg,"['1 0.5046296296296297 0.5526315789473685 0.05925925925925926 0.22039473684210525\n', '1 0.3449074074074074 0.5501644736842105 0.013888888888888888 0.054276315789473686\n']",23-07-20,8:17,52.3805257,4.8544412,23-07-20 8:17
15666.jpg,['1 0.34444444444444444 0.5452302631578947 0.016666666666666666 0.054276315789473686\n'],23-07-20,8:17,52.3805345,4.8544396,23-07-20 8:17
16854.jpg,[],23-07-20,8:18,52.3808493,4.852987,23-07-20 8:18
18496.jpg,[],23-07-20,8:18,52.3822601,4.8519454,23-07-20 8:18
12067.jpg,[],23-07-20,8:19,52.3844995,4.8493158,23-07-20 8:19
20189.jpg,[],23-07-20,8:19,52.3847831,4.8491549,23-07-20 8:19
14831.jpg,[],23-07-20,8:19,52.3848393,4.8486446,23-07-20 8:19
10226.jpg,[],23-07-20,8:19,52.3849083,4.8467798,23-07-20 8:19
17291.jpg,[],23-07-20,8:19,52.3848945,4.8463892,23-07-20 8:19
6984.jpg,[],23-07-20,8:20,52.3839623,4.8500609,23-07-20 8:20
13609.jpg,[],23-07-20,8:20,52.3843684,4.8501322,23-07-20 8:20
22823.jpg,[],23-07-20,8:20,52.3841448,4.8500929,23-07-20 8:20
1125.jpg,[],23-07-20,8:20,52.3842729,4.8494455,23-07-20 8:20
922.jpg,[],23-07-20,8:21,52.3848685,4.84607,23-07-20 8:21
10977.jpg,[],23-07-20,8:22,52.383319,4.8513462,23-07-20 8:22
18017.jpg,[],23-07-20,8:24,52.3834038,4.8463202,23-07-20 8:24
3322.jpg,[],23-07-20,8:24,52.3834613,4.8463054,23-07-20 8:24
6572.jpg,['0 0.668056 0.622533 0.0101852 0.0542763\n'],23-07-20,8:24,52.3838118,4.8461579,23-07-20 8:24
14999.jpg,[],23-07-20,8:24,52.3836392,4.8462219,23-07-20 8:24
18472.jpg,[],23-07-20,8:24,52.3834059,4.8463766,23-07-20 8:24
8305.jpg,['1 0.4046296296296296 0.5731907894736842 0.009259259259259259 0.03453947368421053\n'],23-07-20,8:24,52.3833614,4.846362,23-07-20 8:24
21341.jpg,[],23-07-20,8:24,52.3835167,4.8462551,23-07-20 8:24
5747.jpg,[],23-07-20,8:24,52.3834071,4.846288,23-07-20 8:24
2539.jpg,[],23-07-20,8:24,52.383451,4.8462988,23-07-20 8:24
16869.jpg,[],23-07-20,8:24,52.3840674,4.8464982,23-07-20 8:24
11060.jpg,[],23-07-20,8:24,52.3834773,4.8462681,23-07-20 8:24
15911.jpg,[],23-07-20,8:25,52.3834208,4.8463537,23-07-20 8:25
1852.jpg,['1 0.47638888888888886 0.6134868421052632 0.03981481481481482 0.10526315789473684\n'],23-07-20,8:25,52.3834582,4.8462946,23-07-20 8:25
17149.jpg,[],23-07-20,8:25,52.3834541,4.8463054,23-07-20 8:25
1135.jpg,[],23-07-20,8:25,52.3834953,4.8462791,23-07-20 8:25
8874.jpg,[],23-07-20,8:25,52.383451,4.8462988,23-07-20 8:25
1236.jpg,[],23-07-20,8:25,52.3834028,4.8463764,23-07-20 8:25
5678.jpg,['0 0.790741 0.291118 0.0111111 0.108553\n'],23-07-20,8:25,52.3834128,4.8463466,23-07-20 8:25
13274.jpg,[],23-07-20,8:25,52.3835189,4.8462927,23-07-20 8:25
5929.jpg,[],23-07-20,8:25,52.3834231,4.8463037,23-07-20 8:25
5636.jpg,['1 0.5981481481481481 0.522203947368421 0.040740740740740744 0.08717105263157894\n'],23-07-20,8:25,52.383476,4.8462944,23-07-20 8:25
15983.jpg,[],23-07-20,8:25,52.3833991,4.8463926,23-07-20 8:25
4877.jpg,[],23-07-20,8:25,52.3834308,4.8464162,23-07-20 8:25
9422.jpg,['0 0.3125 0.602796 0.0138889 0.402961\n'],23-07-20,8:25,52.3833923,4.8463503,23-07-20 8:25
16731.jpg,['0 0.468981 0.597862 0.0268519 0.129934\n'],23-07-20,8:26,52.3834493,4.8462882,23-07-20 8:26
18770.jpg,[],23-07-20,8:26,52.3834225,4.8463157,23-07-20 8:26
21678.jpg,[],23-07-20,8:26,52.3834097,4.8463307,23-07-20 8:26
13232.jpg,['0 0.966667 0.504934 0.0666667 0.171053\n'],23-07-20,8:26,52.3834523,4.8463078,23-07-20 8:26
16578.jpg,[],23-07-20,8:26,52.3834248,4.8463348,23-07-20 8:26
15557.jpg,"['0 0.598611 0.542763 0.0175926 0.0328947\n', '0 0.565741 0.523849 0.0425926 0.0674342\n', '0 0.483333 0.605263 0.05 0.111842\n']",23-07-20,8:26,52.383476,4.8462944,23-07-20 8:26
10972.jpg,[],23-07-20,8:26,52.3834599,4.8463221,23-07-20 8:26
3162.jpg,['0 0.367593 0.148026 0.162963 0.220395\n'],23-07-20,8:26,52.3834515,4.8463056,23-07-20 8:26
22677.jpg,[],23-07-20,8:26,52.3834535,4.846357,23-07-20 8:26
7711.jpg,"['0 0.444444 0.589638 0.12963 0.143092\n', '0 0.423611 0.557566 0.0361111 0.161184\n']",23-07-20,8:26,52.3834331,4.846313,23-07-20 8:26
15985.jpg,[],23-07-20,8:26,52.3834626,4.8462809,23-07-20 8:26
21503.jpg,['0 0.365741 0.183388 0.159259 0.212171\n'],23-07-20,8:26,52.3834578,4.8462906,23-07-20 8:26
1017.jpg,[],23-07-20,8:26,52.3834306,4.8463753,23-07-20 8:26
447.jpg,[],23-07-20,8:27,52.3835402,4.8462596,23-07-20 8:27
15423.jpg,[],23-07-20,8:27,52.3835012,4.8463022,23-07-20 8:27
24242.jpg,[],23-07-20,8:27,52.3833937,4.8463174,23-07-20 8:27
8030.jpg,[],23-07-20,8:27,52.3835263,4.8462543,23-07-20 8:27
6833.jpg,[],23-07-20,8:27,52.3834758,4.8463018,23-07-20 8:27
20384.jpg,[],23-07-20,8:27,52.3833821,4.8463754,23-07-20 8:27
13157.jpg,[],23-07-20,8:27,52.3834041,4.8463467,23-07-20 8:27
8840.jpg,[],23-07-20,8:27,52.3835422,4.8462439,23-07-20 8:27
8916.jpg,['1 0.10833333333333334 0.5633223684210527 0.037037037037037035 0.12664473684210525\n'],23-07-20,8:27,52.3834867,4.8462814,23-07-20 8:27
5997.jpg,[],23-07-20,8:27,52.3834578,4.8462906,23-07-20 8:27
15963.jpg,[],23-07-20,8:27,52.3835272,4.8462946,23-07-20 8:27
772.jpg,[],23-07-20,8:27,52.3834682,4.8462811,23-07-20 8:27
8132.jpg,[],23-07-20,8:28,52.383531,4.8462835,23-07-20 8:28
5388.jpg,['1 0.1 0.3314144736842105 0.13518518518518519 0.3569078947368421\n'],23-07-20,8:28,52.3835402,4.8462596,23-07-20 8:28
10489.jpg,['0 0.700926 0.185033 0.0703704 0.116776\n'],23-07-20,8:28,52.3835652,4.8462562,23-07-20 8:28
18171.jpg,[],23-07-20,8:28,52.3834554,4.8462962,23-07-20 8:28
10397.jpg,[],23-07-20,8:28,52.3834329,4.8462994,23-07-20 8:28
14457.jpg,[],23-07-20,8:28,52.3835548,4.8462256,23-07-20 8:28
1444.jpg,"['0 0.69213 0.630757 0.147222 0.333882\n', '0 0.303704 0.397204 0.0648148 0.113487\n']",23-07-20,8:28,52.383534,4.8462478,23-07-20 8:28
23046.jpg,['0 0.107407 0.245888 0.214815 0.491776\n'],23-07-20,8:28,52.3835691,4.8462175,23-07-20 8:28
4482.jpg,[],23-07-20,8:28,52.3834624,4.8463072,23-07-20 8:28
7285.jpg,['1 0.8041666666666667 0.12664473684210525 0.12129629629629629 0.09210526315789473\n'],23-07-20,8:28,52.3834382,4.8462749,23-07-20 8:28
23948.jpg,"['0 0.708333 0.566612 0.122222 0.452303\n', '0 0.255556 0.0518092 0.224074 0.103618\n']",23-07-20,8:29,52.3835074,4.8462763,23-07-20 8:29
5164.jpg,['1 0.95625 0.07195723684210527 0.08472222222222223 0.13404605263157895\n'],23-07-20,8:29,52.3834123,4.846343,23-07-20 8:29
19525.jpg,[],23-07-20,8:29,52.3835305,4.8462597,23-07-20 8:29
1856.jpg,"['0 0.968982 0.424342 0.0601852 0.805921\n', '1 0.8166666666666667 0.3725328947368421 0.16666666666666666 0.6233552631578947\n']",23-07-20,8:29,52.3835206,4.8462897,23-07-20 8:29
3883.jpg,[],23-07-20,8:29,52.3834344,4.8463889,23-07-20 8:29
20441.jpg,['0 0.0828704 0.484375 0.165741 0.96875\n'],23-07-20,8:29,52.3834926,4.8462914,23-07-20 8:29
16719.jpg,[],23-07-20,8:29,52.3835187,4.8462793,23-07-20 8:29
23061.jpg,['1 0.9611111111111111 0.3980263157894737 0.07592592592592592 0.7861842105263158\n'],23-07-20,8:29,52.3835312,4.8462864,23-07-20 8:29
16066.jpg,[],23-07-20,8:29,52.3835952,4.8462138,23-07-20 8:29
9558.jpg,[],23-07-20,8:29,52.3834059,4.846349,23-07-20 8:29
17235.jpg,[],23-07-20,8:30,52.3834633,4.8463043,23-07-20 8:30
7874.jpg,[],23-07-20,8:31,52.3834633,4.8463043,23-07-20 8:31
4022.jpg,[],23-07-20,8:32,52.3834633,4.8463043,23-07-20 8:32
11394.jpg,[],23-07-20,8:33,52.3834633,4.8463043,23-07-20 8:33
7702.jpg,[],23-07-20,8:34,52.3828362,4.8489357,23-07-20 8:34
6294.jpg,[],23-07-20,8:35,52.3802256,4.8501232,23-07-20 8:35
22272.jpg,[],23-07-20,8:35,52.3822865,4.8500378,23-07-20 8:35
6043.jpg,[],23-07-20,8:35,52.3813734,4.8498846,23-07-20 8:35
11541.jpg,[],23-07-20,8:35,52.3801941,4.8502994,23-07-20 8:35
11499.jpg,[],23-07-20,8:36,52.3809288,4.8498447,23-07-20 8:36
7060.jpg,[],23-07-20,8:36,52.3806224,4.8498175,23-07-20 8:36
24622.jpg,"['1 0.8263888888888888 0.600328947368421 0.004629629629629629 0.019736842105263157\n', '1 0.8458333333333333 0.6036184210526315 0.008333333333333333 0.02631578947368421\n']",23-07-20,8:36,52.3799135,4.8497792,23-07-20 8:36
20451.jpg,[],23-07-20,8:37,52.3801472,4.8469796,23-07-20 8:37
14449.jpg,[],23-07-20,8:37,52.3803801,4.8468808,23-07-20 8:37
13336.jpg,[],23-07-20,8:38,52.3797222,4.8497318,23-07-20 8:38
18446.jpg,[],23-07-20,8:38,52.379727,4.848268,23-07-20 8:38
17501.jpg,[],23-07-20,8:38,52.3804433,4.848111,23-07-20 8:38
19289.jpg,[],23-07-20,8:38,52.3797429,4.8484533,23-07-20 8:38
22644.jpg,['0 0.00416667 0.532072 0.00833333 0.0509868\n'],23-07-20,8:38,52.3813357,4.8480556,23-07-20 8:38
5437.jpg,['0 0.484722 0.513158 0.0157407 0.0460526\n'],23-07-20,8:39,52.3821062,4.8508759,23-07-20 8:39
15553.jpg,[],23-07-20,8:39,52.3822186,4.8497079,23-07-20 8:39
12959.jpg,[],23-07-20,8:39,52.3810195,4.849852,23-07-20 8:39
14853.jpg,[],23-07-20,8:39,52.3808845,4.8490443,23-07-20 8:39
16344.jpg,[],23-07-20,8:39,52.3813454,4.8498134,23-07-20 8:39
10662.jpg,['1 0.13703703703703704 0.5139802631578947 0.012962962962962963 0.018092105263157895\n'],23-07-20,8:40,52.3807312,4.8523668,23-07-20 8:40
9204.jpg,['1 0.5592592592592592 0.5427631578947368 0.012962962962962963 0.023026315789473683\n'],23-07-20,8:40,52.3806923,4.8523317,23-07-20 8:40
7227.jpg,[],23-07-20,8:40,52.3814769,4.851964,23-07-20 8:40
5029.jpg,"['0 0.601389 0.540296 0.012037 0.0148026\n', '0 0.636111 0.538651 0.0148148 0.0180921\n']",23-07-20,8:40,52.3807099,4.8523514,23-07-20 8:40
2289.jpg,['0 0.730556 0.578125 0.0203704 0.0509868\n'],23-07-20,8:42,52.3820441,4.8497261,23-07-20 8:42
17393.jpg,[],23-07-20,8:42,52.3820399,4.8497265,23-07-20 8:42
20473.jpg,[],23-07-20,8:43,52.3817803,4.8498537,23-07-20 8:43
13218.jpg,[],23-07-20,8:43,52.3818866,4.8499272,23-07-20 8:43
23279.jpg,[],23-07-20,8:43,52.3820508,4.8497253,23-07-20 8:43
24418.jpg,['0 0.676389 0.575658 0.0398148 0.0460526\n'],23-07-20,8:44,52.3814879,4.8498567,23-07-20 8:44
3682.jpg,[],23-07-20,8:44,52.3803864,4.8520757,23-07-20 8:44
11325.jpg,[],23-07-20,8:44,52.3804683,4.8500474,23-07-20 8:44
8483.jpg,"['0 0.987037 0.601974 0.0185185 0.101974\n', '0 0.281481 0.613487 0.0574074 0.230263\n']",23-07-20,8:44,52.3813054,4.8498993,23-07-20 8:44
6046.jpg,[],23-07-20,8:44,52.3801517,4.8502243,23-07-20 8:44
20532.jpg,[],23-07-20,8:44,52.3810335,4.8499618,23-07-20 8:44
15450.jpg,[],23-07-20,8:44,52.3797156,4.8497306,23-07-20 8:44
9792.jpg,[],23-07-20,8:44,52.3802332,4.8507726,23-07-20 8:44
4486.jpg,"['0 0.613889 0.583059 0.0277778 0.0411184\n', '0 0.271296 0.680921 0.153704 0.398026\n']",23-07-20,8:45,52.3819582,4.8497469,23-07-20 8:45
19310.jpg,[],23-07-20,8:45,52.3820504,4.8497253,23-07-20 8:45
22207.jpg,[],23-07-20,8:45,52.3792864,4.8521479,23-07-20 8:45
13910.jpg,[],23-07-20,8:45,52.3802426,4.8531427,23-07-20 8:45
23218.jpg,[],23-07-20,8:45,52.3805112,4.8521571,23-07-20 8:45
8730.jpg,['0 0.181481 0.493421 0.0203704 0.0328947\n'],23-07-20,8:45,52.3804934,4.8520855,23-07-20 8:45
1866.jpg,[],23-07-20,8:46,52.3805192,4.8521511,23-07-20 8:46
12613.jpg,['0 0.712037 0.528783 0.0203704 0.0378289\n'],23-07-20,8:46,52.3804158,4.8520331,23-07-20 8:46
7797.jpg,[],23-07-20,8:46,52.380354,4.8520023,23-07-20 8:46
20303.jpg,[],23-07-20,8:46,52.3802922,4.8515914,23-07-20 8:46
